IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.3.12,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.57.233.126,80,80,false,SJC,North America,San Jose,43,0.00
8.217.147.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.218.181.189,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.242.174.27,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.217.147.230,80,80,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.57.233.126,80,80,false,SJC,North America,San Jose,45,0.00
47.242.155.183,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.181.189,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.57.13.107,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.217.147.230,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.3.12,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.3.12,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.181.189,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.57.14.118,80,80,false,SJC,North America,San Jose,51,0.00
8.218.143.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.217.147.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.86.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.181.189,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.143.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.148.106,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.217.147.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.242.155.183,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.210.92.27,443,443,true,HKG,Asia Pacific,Hong Kong,60,0.00
8.218.181.189,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.218.136.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.218.143.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.218.143.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,89,0.00
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,91,0.00
8.218.143.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,136,0.00
8.209.119.190,80,80,false,SJC,North America,San Jose,159,0.00
8.218.181.189,2082,2082,false,HKG,Asia Pacific,Hong Kong,162,0.00
8.209.119.190,80,80,false,SJC,North America,San Jose,168,0.00
47.90.141.204,80,80,false,LAX,North America,Los Angeles,226,0.00
47.90.141.204,80,80,false,LAX,North America,Los Angeles,231,0.00
